0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251,0.0014251
0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309,0.0020309
0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943,0.0028943
0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246,0.0041246
0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878,0.005878
0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768,0.0083768
0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938,0.011938
0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013,0.017013
0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245,0.024245
